date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:22:33	244420/244420	---M--	200	added ('OK')	image/jpeg	etag:W/%22fdf47564f82f16cfd80ae57aed6a5508%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43383ff7c508424dafe07/1470378897047/DilSe+Education_27_07_16-35.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43383ff7c508424dafe07/1470378897047/DilSe+Education_27_07_16-35.jpg	(from http://www.dilseeducationfoundation.org/)
13:23:09	286266/286266	---M--	200	added ('OK')	image/jpeg	etag:W/%22c5d00747e3ea13415469eec603020c81%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4338eff7c508424dafe2c/1470378907084/DilSe+Education_27_07_16-38.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4338eff7c508424dafe2c/1470378907084/DilSe+Education_27_07_16-38.jpg	(from http://www.dilseeducationfoundation.org/)
13:23:12	435204/435204	---M--	200	added ('OK')	image/jpeg	etag:W/%22352af099e5432c0b8d985f1d6bf5f120%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4338e6b8f5befded7bfa2/1470378904829/DilSe+Education_27_07_16-37.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4338e6b8f5befded7bfa2/1470378904829/DilSe+Education_27_07_16-37.jpg	(from http://www.dilseeducationfoundation.org/)
13:23:26	333791/333791	---M--	200	added ('OK')	image/jpeg	etag:W/%227d523bd6b0a731b7cdb5896fdd395eab%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433956b8f5befded7bfd1/1470378916432/DilSe+Education_27_07_16-39.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433956b8f5befded7bfd1/1470378916432/DilSe+Education_27_07_16-39.jpg	(from http://www.dilseeducationfoundation.org/)
13:23:28	341250/341250	---M--	200	added ('OK')	image/jpeg	etag:W/%22fd12387d187c48830c07ad8eb3b0ba24%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43398ff7c508424dafe4a/1470378918968/DilSe+Education_27_07_16-40.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43398ff7c508424dafe4a/1470378918968/DilSe+Education_27_07_16-40.jpg	(from http://www.dilseeducationfoundation.org/)
13:23:52	246718/246718	---M--	200	added ('OK')	image/jpeg	etag:W/%220948e8df5560c2de6a483fe74d332fce%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433a4ff7c508424dafe79/1470378931025/DilSe+Education_27_07_16-42.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433a4ff7c508424dafe79/1470378931025/DilSe+Education_27_07_16-42.jpg	(from http://www.dilseeducationfoundation.org/)
13:24:02	327930/327930	---M--	200	added ('OK')	image/jpeg	etag:W/%220eebc14967705f30fc18a81067b105b4%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433a16b8f5befded7c005/1470378931260/DilSe+Education_27_07_16-41.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433a16b8f5befded7c005/1470378931260/DilSe+Education_27_07_16-41.jpg	(from http://www.dilseeducationfoundation.org/)
13:24:07	253749/253749	---M--	200	added ('OK')	image/jpeg	etag:W/%22a0ae6f481007ba6a13a6e130ea6b798c%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433af6b8f5befded7c031/1470378940810/DilSe+Education_27_07_16-43.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433af6b8f5befded7c031/1470378940810/DilSe+Education_27_07_16-43.jpg	(from http://www.dilseeducationfoundation.org/)
13:24:09	250571/250571	---M--	200	added ('OK')	image/jpeg	etag:W/%22af88c7ab7c1d03ef71436e5585760e70%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433b0ff7c508424dafe9a/1470378944885/DilSe+Education_27_07_16-44.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433b0ff7c508424dafe9a/1470378944885/DilSe+Education_27_07_16-44.jpg	(from http://www.dilseeducationfoundation.org/)
13:24:30	234198/234198	---M--	200	added ('OK')	image/jpeg	etag:W/%22e11be88b3b2b3f9de8e7111e55f087b3%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433ba6b8f5befded7c050/1470378947251/DilSe+Education_27_07_16-45.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433ba6b8f5befded7c050/1470378947251/DilSe+Education_27_07_16-45.jpg	(from http://www.dilseeducationfoundation.org/)
13:24:35	199153/199153	---M--	200	added ('OK')	image/jpeg	etag:W/%22b3935331540047b0a2cf49da08949eb6%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433bdff7c508424dafedf/1470378968220/DilSe+Education_27_07_16-46.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433bdff7c508424dafedf/1470378968220/DilSe+Education_27_07_16-46.jpg	(from http://www.dilseeducationfoundation.org/)
13:24:41	210912/210912	---M--	200	added ('OK')	image/jpeg	etag:W/%22319304192d46cf205c7a3155691de7f9%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433c16b8f5befded7c066/1470378958485/DilSe+Education_27_07_16-47.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433c16b8f5befded7c066/1470378958485/DilSe+Education_27_07_16-47.jpg	(from http://www.dilseeducationfoundation.org/)
13:24:46	229609/229609	---M--	200	added ('OK')	image/jpeg	etag:W/%222a8c702f4ee4afe571649b97fa0c360f%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433cb6b8f5befded7c086/1470378970773/DilSe+Education_27_07_16-48.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433cb6b8f5befded7c086/1470378970773/DilSe+Education_27_07_16-48.jpg	(from http://www.dilseeducationfoundation.org/)
13:25:04	207702/207702	---M--	200	added ('OK')	image/jpeg	etag:W/%22a6a4895739bb070ef2ff37ea9f5d8a8a%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433d5ff7c508424daff12/1470378977866/DilSe+Education_27_07_16-49.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433d5ff7c508424daff12/1470378977866/DilSe+Education_27_07_16-49.jpg	(from http://www.dilseeducationfoundation.org/)
13:25:10	217172/217172	---M--	200	added ('OK')	image/jpeg	etag:W/%222c08b1415fa4d67ceb8d8608485e1bc6%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433d86b8f5befded7c0a7/1470378982876/DilSe+Education_27_07_16-50.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433d86b8f5befded7c0a7/1470378982876/DilSe+Education_27_07_16-50.jpg	(from http://www.dilseeducationfoundation.org/)
13:25:19	235289/235289	---M--	200	added ('OK')	image/jpeg	etag:W/%221ea6bafc3939a21d10586d01b89243ef%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433deff7c508424daff37/1470378984559/DilSe+Education_27_07_16-51.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433deff7c508424daff37/1470378984559/DilSe+Education_27_07_16-51.jpg	(from http://www.dilseeducationfoundation.org/)
13:25:23	225132/225132	---M--	200	added ('OK')	image/jpeg	etag:W/%22fc5bf0d87fc097c6c46f425a1e4d7d3c%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433e36b8f5befded7c0c3/1470378990285/DilSe+Education_27_07_16-52.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433e36b8f5befded7c0c3/1470378990285/DilSe+Education_27_07_16-52.jpg	(from http://www.dilseeducationfoundation.org/)
13:26:02	237837/237837	---M--	200	added ('OK')	image/jpeg	etag:W/%22c53222402df75bd78d6b64e325cee76b%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433f56b8f5befded7c117/1470379007832/DilSe+Education_27_07_16-56.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433f56b8f5befded7c117/1470379007832/DilSe+Education_27_07_16-56.jpg	(from http://www.dilseeducationfoundation.org/)
13:26:06	386921/386921	---M--	200	added ('OK')	image/jpeg	etag:W/%22d8528da2c28e6e92a18f6625d4935fcc%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433e6ff7c508424daff58/1470378996161/DilSe+Education_27_07_16-53.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433e6ff7c508424daff58/1470378996161/DilSe+Education_27_07_16-53.jpg	(from http://www.dilseeducationfoundation.org/)
13:26:18	418834/418834	---M--	200	added ('OK')	image/jpeg	etag:W/%22ef54401b0e6c812a978174edb00a6eae%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433eb6b8f5befded7c0f4/1470379000367/DilSe+Education_27_07_16-54.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433eb6b8f5befded7c0f4/1470379000367/DilSe+Education_27_07_16-54.jpg	(from http://www.dilseeducationfoundation.org/)
13:26:37	187013/187013	---M--	200	added ('OK')	image/jpeg	etag:W/%22b8f982f9859c0e26f1596b5c7d79223e%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43403ff7c508424daffd4/1470379024638/DilSe+Education_27_07_16-58.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43403ff7c508424daffd4/1470379024638/DilSe+Education_27_07_16-58.jpg	(from http://www.dilseeducationfoundation.org/)
13:26:39	494405/494405	---M--	200	added ('OK')	image/jpeg	etag:W/%2226b0da46b652a7a06f166bdb20978457%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433f2ff7c508424daff83/1470379013392/DilSe+Education_27_07_16-55.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433f2ff7c508424daff83/1470379013392/DilSe+Education_27_07_16-55.jpg	(from http://www.dilseeducationfoundation.org/)
13:26:50	292295/292295	---M--	200	added ('OK')	image/jpeg	etag:W/%228dc1cacb3716427b4b4ccd15c5f9722b%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433fd6b8f5befded7c134/1470379024048/DilSe+Education_27_07_16-57.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a433fd6b8f5befded7c134/1470379024048/DilSe+Education_27_07_16-57.jpg	(from http://www.dilseeducationfoundation.org/)
13:26:58	248398/248398	---M--	200	added ('OK')	image/jpeg	etag:W/%22bf1504d0171344104d8a3b801d2c5f3d%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4340d6b8f5befded7c16d/1470379033686/DilSe+Education_27_07_16-59.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4340d6b8f5befded7c16d/1470379033686/DilSe+Education_27_07_16-59.jpg	(from http://www.dilseeducationfoundation.org/)
13:27:11	208077/208077	---M--	200	added ('OK')	image/jpeg	etag:W/%2272e7cfec4e8563c5b1a4302c4cb9fa4a%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4340dff7c508424db000b/1470379036337/DilSe+Education_27_07_16-60.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4340dff7c508424db000b/1470379036337/DilSe+Education_27_07_16-60.jpg	(from http://www.dilseeducationfoundation.org/)
13:27:16	227667/227667	---M--	200	added ('OK')	image/jpeg	etag:W/%221f13e869438ea2e8e171b798399c49a9%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434176b8f5befded7c192/1470379050104/DilSe+Education_27_07_16-61.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434176b8f5befded7c192/1470379050104/DilSe+Education_27_07_16-61.jpg	(from http://www.dilseeducationfoundation.org/)
13:27:26	225300/225300	---M--	200	added ('OK')	image/jpeg	etag:W/%224f5ad9e166fcb00ec8cb5e957fd0401c%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43419ff7c508424db0045/1470379050712/DilSe+Education_27_07_16-62.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43419ff7c508424db0045/1470379050712/DilSe+Education_27_07_16-62.jpg	(from http://www.dilseeducationfoundation.org/)
13:27:38	243568/243568	---M--	200	added ('OK')	image/jpeg	etag:W/%22643ee39b201508039c23744ce5e0d3bd%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434286b8f5befded7c1ee/1470379059622/DilSe+Education_27_07_16-63.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434286b8f5befded7c1ee/1470379059622/DilSe+Education_27_07_16-63.jpg	(from http://www.dilseeducationfoundation.org/)
13:27:54	263198/263198	---M--	200	added ('OK')	image/jpeg	etag:W/%22cb925d62706a333ae35a2fd3f355d755%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43428ff7c508424db0083/1470379062874/DilSe+Education_27_07_16-64.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43428ff7c508424db0083/1470379062874/DilSe+Education_27_07_16-64.jpg	(from http://www.dilseeducationfoundation.org/)
13:27:56	245399/245399	---M--	200	added ('OK')	image/jpeg	etag:W/%227ec83ade350cebb2cd396b49655a286e%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434306b8f5befded7c20a/1470379070728/DilSe+Education_27_07_16-65.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434306b8f5befded7c20a/1470379070728/DilSe+Education_27_07_16-65.jpg	(from http://www.dilseeducationfoundation.org/)
13:28:07	176478/176478	---M--	200	added ('OK')	image/jpeg	etag:W/%22e2dd0192df88d26430a93fa69ff84297%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4343b6b8f5befded7c269/1470379075101/DilSe+Education_27_07_16-67.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4343b6b8f5befded7c269/1470379075101/DilSe+Education_27_07_16-67.jpg	(from http://www.dilseeducationfoundation.org/)
13:28:12	285442/285442	---M--	200	added ('OK')	image/jpeg	etag:W/%229b346c487b998456450b827d35dfc1b4%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43434ff7c508424db00a5/1470379072472/DilSe+Education_27_07_16-66.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43434ff7c508424db00a5/1470379072472/DilSe+Education_27_07_16-66.jpg	(from http://www.dilseeducationfoundation.org/)
13:28:31	231178/231178	---M--	200	added ('OK')	image/jpeg	etag:W/%221a478591882bac697d048e23ac67b92a%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4343eff7c508424db00bd/1470379080914/DilSe+Education_27_07_16-68.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4343eff7c508424db00bd/1470379080914/DilSe+Education_27_07_16-68.jpg	(from http://www.dilseeducationfoundation.org/)
13:28:36	251589/251589	---M--	200	added ('OK')	image/jpeg	etag:W/%2298a3b90da4b55145d60b84e62fcba625%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434416b8f5befded7c2a9/1470379083206/DilSe+Education_27_07_16-69.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434416b8f5befded7c2a9/1470379083206/DilSe+Education_27_07_16-69.jpg	(from http://www.dilseeducationfoundation.org/)
13:28:47	212417/212417	---M--	200	added ('OK')	image/jpeg	etag:W/%2256dbca69427d8616924df665fefefbad%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434486b8f5befded7c2e0/1470379099749/DilSe+Education_27_07_16-71.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434486b8f5befded7c2e0/1470379099749/DilSe+Education_27_07_16-71.jpg	(from http://www.dilseeducationfoundation.org/)
13:28:47	250331/250331	---M--	200	added ('OK')	image/jpeg	etag:W/%22dbba6bfebc2c56b11eb9a076af144974%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43446ff7c508424db00ed/1470379097598/DilSe+Education_27_07_16-70.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43446ff7c508424db00ed/1470379097598/DilSe+Education_27_07_16-70.jpg	(from http://www.dilseeducationfoundation.org/)
13:29:22	307259/307259	---M--	200	added ('OK')	image/jpeg	etag:W/%224b6721de2c74de3b330299fca8168c91%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43456ff7c508424db0127/1470379114653/DilSe+Education_27_07_16-72.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43456ff7c508424db0127/1470379114653/DilSe+Education_27_07_16-72.jpg	(from http://www.dilseeducationfoundation.org/)
13:29:24	226037/226037	---M--	200	added ('OK')	image/jpeg	etag:W/%22fdb3bdb0911c4a4ca46e4de441411047%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43467ff7c508424db0158/1470379124716/DilSe+Education_27_07_16-74.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43467ff7c508424db0158/1470379124716/DilSe+Education_27_07_16-74.jpg	(from http://www.dilseeducationfoundation.org/)
13:29:25	300925/300925	---M--	200	added ('OK')	image/jpeg	etag:W/%22525cec2c9918de909a7f272a274fd54e%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434586b8f5befded7c323/1470379116295/DilSe+Education_27_07_16-73.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434586b8f5befded7c323/1470379116295/DilSe+Education_27_07_16-73.jpg	(from http://www.dilseeducationfoundation.org/)
13:29:35	289764/289764	---M--	200	added ('OK')	image/jpeg	etag:W/%22ca8777b03ad2b6e73d250081beaae632%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434696b8f5befded7c37c/1470379129474/DilSe+Education_27_07_16-75.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434696b8f5befded7c37c/1470379129474/DilSe+Education_27_07_16-75.jpg	(from http://www.dilseeducationfoundation.org/)
13:29:52	188783/188783	---M--	200	added ('OK')	image/jpeg	etag:W/%2229e7a025aa30ed49da70d0aa983a40ed%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43471ff7c508424db0175/1470379129129/DilSe+Education_27_07_16-76.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43471ff7c508424db0175/1470379129129/DilSe+Education_27_07_16-76.jpg	(from http://www.dilseeducationfoundation.org/)
13:29:55	193680/193680	---M--	200	added ('OK')	image/jpeg	etag:W/%221e767454a171658770270d896dd7a993%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434766b8f5befded7c3ac/1470379134888/DilSe+Education_27_07_16-77.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434766b8f5befded7c3ac/1470379134888/DilSe+Education_27_07_16-77.jpg	(from http://www.dilseeducationfoundation.org/)
13:30:23	358736/358736	---M--	200	added ('OK')	image/jpeg	etag:W/%22474d2db4e784ac1e2042dc1bacdc72f6%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43477ff7c508424db018a/1470379142025/DilSe+Education_27_07_16-78.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43477ff7c508424db018a/1470379142025/DilSe+Education_27_07_16-78.jpg	(from http://www.dilseeducationfoundation.org/)
13:30:34	240717/240717	---M--	200	added ('OK')	image/jpeg	etag:W/%22fc65302784c38e4ad092f101c9d70f23%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434896b8f5befded7c3f1/1470379166682/DilSe+Education_27_07_16-81.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434896b8f5befded7c3f1/1470379166682/DilSe+Education_27_07_16-81.jpg	(from http://www.dilseeducationfoundation.org/)
13:30:37	378882/378882	---M--	200	added ('OK')	image/jpeg	etag:W/%2278d00c4caa68ae8b4667bed256cc3bdc%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4347b6b8f5befded7c3c2/1470379149079/DilSe+Education_27_07_16-79.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4347b6b8f5befded7c3c2/1470379149079/DilSe+Education_27_07_16-79.jpg	(from http://www.dilseeducationfoundation.org/)
13:30:39	290408/290408	---M--	200	added ('OK')	image/jpeg	etag:W/%22e3f816cc17fffa7708821b98eed6917d%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43482ff7c508424db01a9/1470379149043/DilSe+Education_27_07_16-80.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43482ff7c508424db01a9/1470379149043/DilSe+Education_27_07_16-80.jpg	(from http://www.dilseeducationfoundation.org/)
13:30:55	203781/203781	---M--	200	added ('OK')	image/jpeg	etag:W/%2277ada90c3e3af390d2b0a1a0cb28f6d2%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4348bff7c508424db01cb/1470379156030/DilSe+Education_27_07_16-82.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a4348bff7c508424db01cb/1470379156030/DilSe+Education_27_07_16-82.jpg	(from http://www.dilseeducationfoundation.org/)
13:31:21	294448/294448	---M--	200	added ('OK')	image/jpeg	etag:W/%22d16669b256e9446b96a391f8e690e893%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43491ff7c508424db01e3/1470379163849/DilSe+Education_27_07_16-83.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43491ff7c508424db01e3/1470379163849/DilSe+Education_27_07_16-83.jpg	(from http://www.dilseeducationfoundation.org/)
13:31:32	324440/324440	---M--	200	added ('OK')	image/jpeg	etag:W/%2205f7085d12599eac12fa2a5523709353%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43499ff7c508424db0205/1470379193260/DilSe+Education_27_07_16-85.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a43499ff7c508424db0205/1470379193260/DilSe+Education_27_07_16-85.jpg	(from http://www.dilseeducationfoundation.org/)
13:31:47	325121/325121	---M--	200	added ('OK')	image/jpeg	etag:W/%227fb203f7c196fc4703e1e3dd80cf77de%22	http://static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434a06b8f5befded7c44e/1470379195165/DilSe+Education_27_07_16-86.jpg	D:/DilSe/DilSeFoundation/static1.squarespace.com/static/562b4e05e4b02f107e1371ef/565824dde4b0fad364e2b066/57a434a06b8f5befded7c44e/1470379195165/DilSe+Education_27_07_16-86.jpg	(from http://www.dilseeducationfoundation.org/)
